id_siniestro,id_poliza,id_asegurado,id_vehiculo,id_proveedor,id_conductor,ramo,cobertura,estado,ciudad,provincia,sucursal,fecha_ocurrencia,fecha_reporte,fecha_inicio_poliza,fecha_fin_poliza,monto_reclamado,monto_estimado,monto_pagado,suma_asegurada,deducible,descripcion,documentos_completos,dias_desde_inicio_poliza,dias_desde_fin_poliza,dias_entre_ocurrencia_reporte,ratio_monto_suma_asegurada,ratio_monto_estimado,diferencia_monto_reclamado_estimado,historial_siniestros_asegurado,historial_siniestros_vehiculo,historial_siniestros_conductor,frecuencia_proveedor,documentos_faltantes,documentos_inconsistentes,proveedor_recurrente,monto_atipico,reporte_tardio,borde_vigencia,flag_borde_vigencia,flag_robo_denuncia_tardia,flag_reporte_tardio,flag_monto_atipico,flag_documentos_incompletos,flag_documentos_inconsistentes,flag_proveedor_recurrente,flag_proveedor_lista_restrictiva,flag_alta_frecuencia_asegurado,flag_alta_frecuencia_vehiculo,flag_alta_frecuencia_conductor,flag_sin_tercero_identificado,flag_dinamica_sospechosa,flag_narrativa_clonada,flag_cobertura_robo_total,score_reglas,nivel_reglas,reglas_activadas,alertas_reglas,explicacion_reglas,etiqueta_fraude_simulada,source_file,mapping_confidence,data_quality_score,limitacion_registro,mensaje_etico_reglas
SIN-F79BF2B1,POL-B00D337F,ASG-A431E662,VEH-D03BA4FA,PROV-E46E3CF2,,Autos,Responsabilidad Civil,En investigación,Desamparados,San José,,2022-03-20,2022-04-02,2022-02-26,2023-12-12,2764700.0,2785200.0,2553000.0,8700000.0,335600.0,El vehículo desapareció sin evidencia forense. Circunstancias confusas.,True,22,632,13,0.3178,0.9926,-20500.0,7,5,0,19,0,0,True,False,True,True,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,50,Rojo,"RF-05, RF-TEMP-01, RF-PROV-01, RF-FREC-01, RF-FREC-02, RF-04, RF-07",RF-05: Siniestro extremo al borde de vigencia (8 pts) | RF-TEMP-01: Reporte tardío (5 pts) | RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-FREC-02: Alta frecuencia vehículo (6 pts) | RF-04: Dinámica del accidente físicamente imposible (10 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-F79BF2B1: Sin indicadores de riesgo activos. Puntaje de reglas: 50/100. Nivel: Rojo.,True,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-82007240,POL-EB54AB02,ASG-D4774C17,,PROV-A71D89F2,,Salud,Medicamentos,Abierto,Heredia,Heredia,,2021-04-08,2021-04-13,2021-02-27,2023-01-19,5346300.0,5294000.0,5270000.0,8331000.0,815700.0,Accidente a baja velocidad en parqueo de supermercado.,True,40,651,5,0.6417,1.0099,52300.0,8,0,0,6,0,0,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,Verde,"RF-FREC-01, RF-07",RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-82007240: Sin indicadores de riesgo activos. Puntaje de reglas: 16/100. Nivel: Verde.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-DA89C1C7,POL-392541EB,ASG-EC19BA9D,VEH-1379944D,PROV-6F81CC22,,Autos,Robo Parcial,Cerrado - Pagado,San Carlos,Alajuela,,2022-05-17,2022-05-17,2021-04-16,2022-10-08,4096200.0,4171700.0,3774600.0,52923000.0,3640300.0,Accidente a baja velocidad en parqueo de supermercado.,True,396,144,0,0.0774,0.9819,-75500.0,2,3,0,12,0,0,True,False,False,False,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,19,Verde,"RF-PROV-01, RF-FREC-02, RF-07",RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-02: Alta frecuencia vehículo (6 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-DA89C1C7: Sin indicadores de riesgo activos. Puntaje de reglas: 19/100. Nivel: Verde.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-F0A3DB6D,POL-F07E4A95,ASG-F4A59C3F,VEH-537E79E9,PROV-487C8402,,Autos,Responsabilidad Civil,Abierto,Liberia,Guanacaste,,2021-07-31,2021-07-31,2021-02-01,2022-05-24,3364900.0,3537600.0,3376700.0,13349000.0,795900.0,Caída en escaleras que requirió cirugía de rodilla.,True,180,297,0,0.2521,0.9512,-172700.0,7,2,0,11,0,0,True,False,False,False,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,21,Amarillo,"RF-PROV-01, RF-FREC-01, RF-07",RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-F0A3DB6D: Sin indicadores de riesgo activos. Puntaje de reglas: 21/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-FF6A4D9E,POL-FE8E3079,ASG-B11C7B09,,PROV-E46E3CF2,,Vida,Invalidez Parcial,En investigación,Pérez Zeledón,San José,,2023-02-09,2023-03-07,2022-08-25,2023-09-04,5350400.0,4810000.0,,5526000.0,551200.0,Daños por granizo en carrocería del vehículo estacionado.,False,168,207,26,0.9682,1.1123,540400.0,9,0,0,19,2,0,True,True,True,False,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,41,Rojo,"RF-TEMP-01, RF-MONTO-01, RF-DOC-01, RF-PROV-01, RF-FREC-01, RF-DIN-01, RF-07",RF-TEMP-01: Reporte tardío (5 pts) | RF-MONTO-01: Monto reclamado atípico (5 pts) | RF-DOC-01: Documentos incompletos (4 pts) | RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-DIN-01: Siniestro severo sin tercero identificado (6 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-FF6A4D9E: Sin indicadores de riesgo activos. Puntaje de reglas: 41/100. Nivel: Rojo.,True,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-8E63845A,POL-673E95DF,ASG-5C5E8CDC,VEH-D8C135AA,PROV-DA424E91,,Autos,Responsabilidad Civil,Abierto,Pérez Zeledón,San José,,2023-09-20,2023-09-20,2023-03-26,2024-08-12,35034500.0,37426300.0,35963800.0,47594000.0,2057800.0,Choque con poste de alumbrado al perder el control por aquaplaning.,True,178,327,0,0.7361,0.9361,-2391800.0,4,3,0,4,0,0,False,False,False,False,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,22,Amarillo,"RF-FREC-01, RF-FREC-02, RF-07",RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-FREC-02: Alta frecuencia vehículo (6 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-8E63845A: Sin indicadores de riesgo activos. Puntaje de reglas: 22/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-DD5D6ACA,POL-0C27D658,ASG-689102C6,,PROV-C1184442,,Hogar,Responsabilidad Civil Hogar,Cerrado - Pagado,San Carlos,Alajuela,,2023-01-09,2023-01-12,2022-07-25,2024-04-21,3043500.0,2238700.0,1957100.0,10824000.0,680300.0,Colisión frontal con otro vehículo en intersección sin semáforo.,True,168,468,3,0.2812,1.3595,804800.0,2,0,0,8,0,0,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,Verde,RF-07,RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-DD5D6ACA: Sin indicadores de riesgo activos. Puntaje de reglas: 8/100. Nivel: Verde.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-CCD2EB2F,POL-394BD9E0,ASG-80688806,,PROV-61229BE4,,Hogar,Incendio,Cerrado - Pagado,Escazú,San José,,2023-12-31,2024-01-04,2022-11-28,2024-03-12,10218600.0,10871700.0,9813300.0,25091000.0,1418700.0,Accidente en rotonda con daños en parte trasera.,False,398,72,4,0.4073,0.9399,-653100.0,5,0,0,8,2,0,False,False,False,False,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,20,Amarillo,"RF-DOC-01, RF-FREC-01, RF-07",RF-DOC-01: Documentos incompletos (4 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-CCD2EB2F: Sin indicadores de riesgo activos. Puntaje de reglas: 20/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-B8A2DEA1,POL-073F4248,ASG-F32149EC,,PROV-487C8402,,Salud,Medicamentos,En investigación,Curridabat,San José,,2021-11-03,2021-11-20,2021-10-26,2022-11-11,16167000.0,18038500.0,16685800.0,16218000.0,1182200.0,El accidente es físicamente imposible según la dinámica descrita por el asegurado.,True,8,373,17,0.9969,0.8962,-1871500.0,15,0,0,11,0,0,True,True,True,True,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,55,Rojo,"RF-05, RF-TEMP-01, RF-MONTO-01, RF-PROV-01, RF-FREC-01, RF-DIN-01, RF-04, RF-07",RF-05: Siniestro extremo al borde de vigencia (8 pts) | RF-TEMP-01: Reporte tardío (5 pts) | RF-MONTO-01: Monto reclamado atípico (5 pts) | RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-DIN-01: Siniestro severo sin tercero identificado (6 pts) | RF-04: Dinámica del accidente físicamente imposible (10 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-B8A2DEA1: Sin indicadores de riesgo activos. Puntaje de reglas: 55/100. Nivel: Rojo.,True,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-979CCC26,POL-E8C9B6D3,ASG-F32149EC,,PROV-141A45D7,,Vida,Invalidez Parcial,Abierto,Limón,Limón,,2022-05-08,2022-05-08,2021-08-19,2022-11-10,1253500.0,1414300.0,,4590000.0,154300.0,Choque con poste de alumbrado al perder el control por aquaplaning.,True,262,186,0,0.2731,0.8863,-160800.0,15,0,0,7,0,0,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,Verde,"RF-FREC-01, RF-07",RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-979CCC26: Sin indicadores de riesgo activos. Puntaje de reglas: 16/100. Nivel: Verde.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-01A4588C,POL-9150586E,ASG-DD1E3F2E,,PROV-A71D89F2,,Vida,Invalidez Total,Cerrado - Pagado,Escazú,San José,,2024-01-03,2024-01-03,2022-11-29,2024-02-08,8330600.0,7400500.0,5972700.0,35970000.0,2756900.0,Impacto lateral al salir de estacionamiento.,True,400,36,0,0.2316,1.1257,930100.0,4,0,0,6,0,0,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,Verde,"RF-FREC-01, RF-07",RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-01A4588C: Sin indicadores de riesgo activos. Puntaje de reglas: 16/100. Nivel: Verde.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-F774E20F,POL-8FE6E887,ASG-80688806,VEH-F433EFCD,PROV-E46E3CF2,,Autos,Robo Parcial,En investigación,Tibás,San José,,2022-04-18,2022-05-10,2021-05-15,2023-04-23,24347600.0,17145400.0,15646900.0,23432000.0,656100.0,El accidente es físicamente imposible según la dinámica descrita por el asegurado.,False,338,370,22,1.0391,1.4201,7202200.0,5,4,0,19,2,0,True,True,True,False,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,65,Rojo,"RF-06, RF-TEMP-01, RF-MONTO-01, RF-DOC-01, RF-PROV-01, RF-FREC-01, RF-FREC-02, RF-DIN-01, RF-04, RF-07",RF-06: Demora atípica en denuncia de robo (8 pts) | RF-TEMP-01: Reporte tardío (5 pts) | RF-MONTO-01: Monto reclamado atípico (5 pts) | RF-DOC-01: Documentos incompletos (4 pts) | RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-FREC-02: Alta frecuencia vehículo (6 pts) | RF-DIN-01: Siniestro severo sin tercero identificado (6 pts) | RF-04: Dinámica del accidente físicamente imposible (10 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-F774E20F: Sin indicadores de riesgo activos. Puntaje de reglas: 65/100. Nivel: Rojo.,True,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-9D71C25F,POL-5DE1852C,ASG-0320D640,VEH-D83FDE15,PROV-A16C127D,,Autos,Robo Parcial,Abierto,San Carlos,Alajuela,,2023-08-01,2023-08-01,2022-02-26,2023-12-04,1065500.0,841500.0,761700.0,7295000.0,514000.0,Robo de moto en estacionamiento público.,True,521,125,0,0.1461,1.2662,224000.0,5,5,0,11,0,0,True,False,False,False,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,27,Amarillo,"RF-PROV-01, RF-FREC-01, RF-FREC-02, RF-07",RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-FREC-02: Alta frecuencia vehículo (6 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-9D71C25F: Sin indicadores de riesgo activos. Puntaje de reglas: 27/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-D3B7FFA3,POL-9F6A2608,ASG-F75CE647,VEH-D83FDE15,PROV-DD67386A,,Autos,Pérdida Total,Cerrado - Rechazado,Santa Ana,San José,,2021-11-24,2021-12-05,2021-02-22,2022-07-01,7582200.0,5490500.0,,7682000.0,499500.0,Daños por granizo en carrocería del vehículo estacionado.,False,275,219,11,0.987,1.381,2091700.0,11,5,0,7,2,0,False,True,True,False,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,60,Rojo,"RF-06, RF-TEMP-01, RF-MONTO-01, RF-DOC-01, RF-FREC-01, RF-FREC-02, RF-DIN-01, RF-07, RF-01",RF-06: Demora atípica en denuncia de robo (8 pts) | RF-TEMP-01: Reporte tardío (5 pts) | RF-MONTO-01: Monto reclamado atípico (5 pts) | RF-DOC-01: Documentos incompletos (4 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-FREC-02: Alta frecuencia vehículo (6 pts) | RF-DIN-01: Siniestro severo sin tercero identificado (6 pts) | RF-07: Narrativa idéntica o clonada (8 pts) | RF-01: Cobertura Pérdida Total por Robo (10 pts),Siniestro SIN-D3B7FFA3: Sin indicadores de riesgo activos. Puntaje de reglas: 60/100. Nivel: Rojo.,True,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-77BA0DCA,POL-39152071,ASG-A68B87A7,VEH-3F4B2489,PROV-487C8402,,Autos,Pérdida Total,En investigación,Heredia,Heredia,,2023-04-20,2023-04-24,2022-11-04,2024-03-06,3944000.0,3782500.0,3319800.0,5528000.0,524100.0,Robo del vehículo en zona comercial durante horas nocturnas. Se presentó denuncia policial.,True,167,321,4,0.7135,1.0427,161500.0,3,7,0,11,0,0,True,False,False,False,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,37,Amarillo,"RF-PROV-01, RF-FREC-01, RF-FREC-02, RF-07, RF-01",RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-FREC-02: Alta frecuencia vehículo (6 pts) | RF-07: Narrativa idéntica o clonada (8 pts) | RF-01: Cobertura Pérdida Total por Robo (10 pts),Siniestro SIN-77BA0DCA: Sin indicadores de riesgo activos. Puntaje de reglas: 37/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-CE9ED722,POL-E3CC14AE,ASG-628FE067,,PROV-C70010FB,,Vida,Fallecimiento,En ajuste,Puntarenas,Puntarenas,,2022-01-08,2022-01-13,2021-08-16,2023-02-13,9741900.0,8448700.0,7542600.0,14523000.0,427300.0,Pérdida total del vehículo por inundación durante tormenta.,False,145,401,5,0.6708,1.1531,1293200.0,5,0,0,9,2,0,False,False,False,False,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,20,Amarillo,"RF-DOC-01, RF-FREC-01, RF-07",RF-DOC-01: Documentos incompletos (4 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-CE9ED722: Sin indicadores de riesgo activos. Puntaje de reglas: 20/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-40EB72A3,POL-3A456BFC,ASG-B11C7B09,VEH-45BDB878,PROV-C70010FB,,Autos,Robo Parcial,Abierto,Santa Ana,San José,,2024-09-04,2024-09-06,2023-06-01,2025-03-18,54177500.0,61193700.0,49159200.0,53659000.0,1363100.0,Colisión frontal con otro vehículo en intersección sin semáforo.,True,461,195,2,1.0097,0.8853,-7016200.0,9,3,0,9,0,0,False,True,False,False,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,33,Amarillo,"RF-MONTO-01, RF-FREC-01, RF-FREC-02, RF-DIN-01, RF-07",RF-MONTO-01: Monto reclamado atípico (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-FREC-02: Alta frecuencia vehículo (6 pts) | RF-DIN-01: Siniestro severo sin tercero identificado (6 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-40EB72A3: Sin indicadores de riesgo activos. Puntaje de reglas: 33/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-6D68B6CC,POL-6245816E,ASG-42E5E879,VEH-F433EFCD,PROV-6F81CC22,,Autos,Daños a Terceros,Cerrado - Rechazado,Puntarenas,Puntarenas,,2023-11-19,2023-12-13,2023-05-19,2024-07-20,14968200.0,15173900.0,12721300.0,16001000.0,1171200.0,Robo del vehículo en zona comercial durante horas nocturnas. Se presentó denuncia policial.,False,184,244,24,0.9355,0.9864,-205700.0,7,4,0,12,2,0,True,True,True,False,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,47,Rojo,"RF-TEMP-01, RF-MONTO-01, RF-DOC-01, RF-PROV-01, RF-FREC-01, RF-FREC-02, RF-DIN-01, RF-07",RF-TEMP-01: Reporte tardío (5 pts) | RF-MONTO-01: Monto reclamado atípico (5 pts) | RF-DOC-01: Documentos incompletos (4 pts) | RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-FREC-02: Alta frecuencia vehículo (6 pts) | RF-DIN-01: Siniestro severo sin tercero identificado (6 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-6D68B6CC: Sin indicadores de riesgo activos. Puntaje de reglas: 47/100. Nivel: Rojo.,True,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-480E225B,POL-66ACD2A6,ASG-992EF204,,PROV-404C5188,,Salud,Medicamentos,En investigación,Cartago,Cartago,,2021-05-22,2021-05-24,2021-01-09,2022-07-16,3613000.0,3127900.0,3126500.0,16437000.0,1349000.0,Hospitalización de emergencia por apendicitis.,True,133,420,2,0.2198,1.1551,485100.0,4,0,0,10,0,0,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,Verde,"RF-FREC-01, RF-07",RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-480E225B: Sin indicadores de riesgo activos. Puntaje de reglas: 16/100. Nivel: Verde.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
